Date,Location,Demographic_Category,census,Up_to_date,Up_to_date_pct_agegroup
07/12/2023,WY,Ages_25-39_yrs,116181,6311,5.4
07/12/2023,PW,Male_Ages_25-39_yrs,3196,,
07/12/2023,AK,Male_Ages_12-17_yrs,29377,2455,8.4
07/12/2023,AR,Ages_50-64_yrs,565312,81016,14.3
07/12/2023,AR,Ages_65+_yrs,523882,187232,35.7
07/12/2023,AL,Male_Ages_2-4_yrs,90924,144,0.2
07/12/2023,AR,Age_Unknown,,,
07/12/2023,AZ,Male_Ages_65-74_yrs,350621,144352,41.2
07/12/2023,DC,Ages_12-17_yrs,32173,8459,26.3
07/12/2023,FM,Male_Ages_65-74_yrs,1814,463,25.5
07/12/2023,HI,Female_Ages_75+_yrs,67921,43918,64.7
07/12/2023,IL,Ages_5-11_yrs,1087082,69798,6.4
07/12/2023,IN,Female_Ages_5-11_yrs,297529,7478,2.5
07/12/2023,LA,Ages_75+_yrs,298488,82575,27.7
07/12/2023,KS,Male_Ages_18-24_yrs,153660,6647,4.3
07/12/2023,MA,Age_Unknown,,,
07/12/2023,LA,Female_Ages_25-39_yrs,489470,20161,4.1
07/12/2023,MI,Male_Ages_<2yrs,112317,2591,2.3
07/12/2023,MN,Ages_<5yrs,351622,14340,4.1
07/12/2023,MN,Male_Ages_25-49_yrs,925864,164889,17.8
07/12/2023,MN,Male_Ages_5-11_yrs,260564,25034,9.6
07/12/2023,ND,Ages_<2yrs,21030,,
07/12/2023,NE,Female_Ages_25-39_yrs,187328,23862,12.7
07/12/2023,OR,Sex_Female,2127010,,
07/12/2023,PA,Male_Ages_65+_yrs,1051903,523632,49.8
07/12/2023,NM,Sex_Female,1059397,271823,25.7
07/12/2023,OK,Ages_75+_yrs,267082,111003,41.6
07/12/2023,PR,Male_Ages_25-49_yrs,479732,24279,5.1
07/12/2023,SC,Sex_Unknown,,,
07/12/2023,WA,Female_Ages_<2yrs,85990,4604,5.4
07/12/2023,WA,Male_Ages_25-49_yrs,1366980,267431,19.6
07/12/2023,WI,Male_Ages_25-49_yrs,913792,125608,13.7
07/12/2023,VA,Ages_<2yrs,197689,5613,2.8
07/12/2023,WV,Male_Ages_25-49_yrs,275032,14711,5.3
07/12/2023,PW,Male_Ages_2-4_yrs,354,,
07/12/2023,AK,Female_Ages_75+_yrs,16346,8036,49.2
07/12/2023,AR,Ages_2-4_yrs,115103,375,0.3
07/12/2023,AL,Ages_18-24_yrs,450224,9715,2.2
07/12/2023,AK,Female_Ages_<5yrs,24927,96,0.4
07/12/2023,CA,Ages_25-39_yrs,8833526,1354425,15.3
07/12/2023,GA,Female_Ages_25-39_yrs,1117772,75673,6.8
07/12/2023,DC,Ages_40-49_yrs,83623,37878,45.3
07/12/2023,IA,Ages_25-39_yrs,600423,64072,10.7
07/12/2023,ID,Ages_<5yrs,116200,,
07/12/2023,KS,Sex_Male,1451697,215161,14.8
07/12/2023,ID,Ages_75+_yrs,114804,,
07/12/2023,LA,Female_Ages_25-49_yrs,766702,37727,4.9
07/12/2023,MI,Female_Ages_2-4_yrs,169613,3271,1.9
07/12/2023,MN,Sex_Male,2809811,725786,25.8
07/12/2023,MS,Sex_Male,1442292,93883,6.5
07/12/2023,MP,Male_Ages_12-17_yrs,3389,249,7.3
07/12/2023,MP,Female_Ages_<2yrs,706,11,1.6
07/12/2023,NJ,Ages_18-24_yrs,753634,,
07/12/2023,NY,Female_Ages_65-74_yrs,1004677,445799,44.4
07/12/2023,NY,Female_Ages_50-64_yrs,2009904,458466,22.8
07/12/2023,NY,Male_Ages_40-49_yrs,1152260,163970,14.2
07/12/2023,OK,Female_Ages_12-17_yrs,156729,6819,4.4
07/12/2023,OK,Male_Ages_65+_yrs,284082,115572,40.7
07/12/2023,OK,Male_Ages_25-49_yrs,641719,40175,6.3
07/12/2023,VA,Male_Ages_5-11_yrs,369967,25958,7
07/12/2023,RI,Male_Ages_12-17_yrs,37121,4628,12.5
07/12/2023,WV,Female_Ages_50-64_yrs,188536,28214,15
07/12/2023,VI,Female_Ages_18-24_yrs,3798,54,1.4
07/12/2023,TX,Male_Ages_65+_yrs,1669167,,
07/12/2023,PW,Ages_12-17_yrs,2062,,
07/12/2023,PW,Female_Ages_18-24_yrs,1162,,
07/12/2023,PW,Male_Ages_<2yrs,244,,
07/12/2023,AK,Ages_65-74_yrs,61300,28954,47.2
07/12/2023,AR,Female_Ages_65-74_yrs,161754,52416,32.4
07/12/2023,AK,Ages_25-39_yrs,170009,15182,8.9
07/12/2023,AS,Female_Ages_5-11_yrs,3001,,
07/12/2023,AL,Male_Ages_50-64_yrs,462120,43477,9.4
07/12/2023,AZ,Ages_40-49_yrs,862389,115244,13.4
07/12/2023,AZ,Male_Ages_75+_yrs,251740,120094,47.7
07/12/2023,CA,Female_Ages_50-64_yrs,3691412,1102875,29.9
07/12/2023,FL,Male_Ages_50-64_yrs,2044077,287223,14.1
07/12/2023,CT,Ages_50-64_yrs,764866,244062,31.9
07/12/2023,GA,Male_Ages_<5yrs,334896,2879,0.9
07/12/2023,FM,Female_Ages_12-17_yrs,6140,1456,23.7
07/12/2023,GU,Female_Ages_2-4_yrs,4567,,
07/12/2023,ID,Female_Ages_25-49_yrs,278702,,
07/12/2023,IN,Female_Ages_18-24_yrs,321657,18789,5.8
07/12/2023,IN,Sex_Male,3320360,356682,10.7
07/12/2023,IA,Sex_Unknown,,2125,
07/12/2023,KS,Female_Ages_2-4_yrs,55843,742,1.3
07/12/2023,IL,Age_Unknown,,,
07/12/2023,KY,Ages_5-11_yrs,388896,8342,2.1
07/12/2023,ME,Female_Ages_75+_yrs,67189,53325,79.4
07/12/2023,MS,Ages_65-74_yrs,288955,67235,23.3
07/12/2023,MI,Sex_Female,5068329,1044037,20.6
07/12/2023,MT,Sex_Female,530712,,
07/12/2023,NH,Ages_18-24_yrs,123691,12952,10.5
07/12/2023,NH,Male_Ages_12-17_yrs,48010,5420,11.3
07/12/2023,ND,Ages_50-64_yrs,133385,,
07/12/2023,NY,Ages_65-74_yrs,1859922,831445,44.7
07/12/2023,NY,Female_Ages_12-17_yrs,659069,56453,8.6
07/12/2023,NY,Ages_25-39_yrs,4138656,534553,12.9
07/12/2023,OH,Female_Ages_25-39_yrs,1134026,117289,10.3
07/12/2023,PA,Female_Ages_2-4_yrs,208019,4525,2.2
07/12/2023,PR,Male_Ages_40-49_yrs,190962,13428,7
07/12/2023,TN,Ages_50-64_yrs,1327981,181770,13.7
07/12/2023,WV,Female_Ages_5-11_yrs,68860,918,1.3
07/12/2023,UT,Female_Ages_2-4_yrs,73668,1079,1.5
07/12/2023,WI,Female_Ages_25-49_yrs,883489,161867,18.3
07/12/2023,VT,Male_Ages_2-4_yrs,9212,510,5.5
07/12/2023,WI,Female_Ages_<5yrs,161795,4144,2.6
07/12/2023,AK,Ages_75+_yrs,30288,15881,52.4
07/12/2023,AZ,Female_Ages_50-64_yrs,671975,150730,22.4
07/12/2023,CA,Ages_2-4_yrs,1458414,33390,2.3
07/12/2023,CT,Male_Ages_65-74_yrs,164220,105786,64.4
07/12/2023,DE,Female_Ages_75+_yrs,43509,,
07/12/2023,DE,Male_Ages_12-17_yrs,35198,,
07/12/2023,HI,Ages_<2yrs,33517,697,2.1
07/12/2023,FL,Male_Ages_75+_yrs,892512,334359,37.5
07/12/2023,GA,Female_Ages_5-11_yrs,477326,11488,2.4
07/12/2023,FM,Female_Ages_65-74_yrs,1999,478,23.9
07/12/2023,GA,Female_Ages_25-49_yrs,1835085,142948,7.8
07/12/2023,HI,Male_Ages_5-11_yrs,61371,3977,6.5
07/12/2023,IL,Female_Ages_25-49_yrs,2090284,362754,17.4
07/12/2023,IN,Female_Ages_12-17_yrs,264013,13005,4.9
07/12/2023,ID,Sex_Male,895928,,
07/12/2023,KS,Male_Ages_<5yrs,94754,1323,1.4
07/12/2023,MA,Female_Ages_40-49_yrs,427305,129722,30.4
07/12/2023,IL,Male_Ages_25-49_yrs,2104875,291719,13.9
07/12/2023,MI,Male_Ages_40-49_yrs,582565,74058,12.7
07/12/2023,MO,Male_Ages_50-64_yrs,583671,98752,16.9
07/12/2023,MO,Male_Ages_2-4_yrs,115278,1539,1.3
07/12/2023,NC,Male_Ages_<5yrs,311847,3797,1.2
07/12/2023,ND,Ages_12-17_yrs,55355,,
07/12/2023,NM,Sex_Male,1037432,222236,21.4
07/12/2023,NV,Ages_75+_yrs,192609,84887,44.1
07/12/2023,NM,Male_Ages_2-4_yrs,38051,630,1.7
07/12/2023,PR,Ages_50-64_yrs,640329,101322,15.8
07/12/2023,NY,Male_Ages_65-74_yrs,855245,384865,45
07/12/2023,NY,Female_Ages_40-49_yrs,1203447,189167,15.7
07/12/2023,RI,Female_Ages_40-49_yrs,62816,14845,23.6
07/12/2023,TN,Male_Ages_5-11_yrs,298732,5401,1.8
07/12/2023,OR,Ages_<2yrs,87338,,
07/12/2023,PA,Female_Ages_12-17_yrs,446079,42975,9.6
07/12/2023,PA,Female_Ages_50-64_yrs,1351714,329589,24.4
07/12/2023,SC,Male_Ages_75+_yrs,154528,,
07/12/2023,VI,Male_Ages_40-49_yrs,5718,144,2.5
07/12/2023,TN,Ages_65-74_yrs,681396,213814,31.4
07/12/2023,SC,Male_Ages_<5yrs,149429,,
07/12/2023,WV,Female_Ages_25-49_yrs,266939,19521,7.3
07/12/2023,WI,Male_Ages_25-39_yrs,569109,67768,11.9
07/12/2023,WA,Female_Ages_2-4_yrs,135998,6525,4.8
07/12/2023,WA,Female_Ages_12-17_yrs,268860,42254,15.7
07/12/2023,WI,Sex_Male,2897209,633877,21.9
07/12/2023,TX,Age_Unknown,,,
07/12/2023,AL,Female_Ages_65+_yrs,478686,117726,24.6
07/12/2023,AL,Male_Ages_25-39_yrs,467086,12351,2.6
07/12/2023,AS,Female_Ages_65-74_yrs,1178,,
07/12/2023,DE,Ages_25-39_yrs,188454,,
07/12/2023,DC,Male_Ages_5-11_yrs,25719,3816,14.8
07/12/2023,DE,Male_Ages_65-74_yrs,52012,,
07/12/2023,GA,Sex_Male,5160424,532015,10.3
07/12/2023,IL,Ages_50-64_yrs,2458144,654029,26.6
07/12/2023,HI,Male_Ages_50-64_yrs,129344,39215,30.3
07/12/2023,MD,Sex_Unknown,,1899,
07/12/2023,MD,Female_Ages_50-64_yrs,643313,220367,34.3
07/12/2023,ME,Ages_18-24_yrs,106932,13987,13.1
07/12/2023,MI,Female_Ages_40-49_yrs,596810,91189,15.3
07/12/2023,MN,Female_Ages_2-4_yrs,105299,3424,3.3
07/12/2023,MN,Ages_75+_yrs,389323,297440,76.4
07/12/2023,MS,Ages_2-4_yrs,111722,47,0
07/12/2023,NE,Male_Ages_<5yrs,67324,1110,1.6
07/12/2023,MT,Female_Ages_40-49_yrs,58623,,
07/12/2023,NH,Ages_65-74_yrs,152669,93204,61
07/12/2023,NE,Male_Ages_12-17_yrs,81414,6763,8.3
07/12/2023,OH,Ages_25-49_yrs,3665905,384493,10.5
07/12/2023,NE,Male_Ages_40-49_yrs,112688,16228,14.4
07/12/2023,NH,Male_Ages_50-64_yrs,152998,39066,25.5
07/12/2023,OK,Female_Ages_5-11_yrs,184002,3460,1.9
07/12/2023,NJ,Ages_50-64_yrs,1839588,,
07/12/2023,NJ,Female_Ages_40-49_yrs,579454,,
07/12/2023,SC,Female_Ages_25-49_yrs,829435,,
07/12/2023,OR,Ages_65+_yrs,766080,,
07/12/2023,PA,Male_Ages_50-64_yrs,1283670,267885,20.9
07/12/2023,TN,Ages_40-49_yrs,850125,65993,7.8
07/12/2023,VT,Ages_65-74_yrs,75206,56165,74.7
07/12/2023,VA,Male_Ages_40-49_yrs,533298,95373,17.9
07/12/2023,VA,Female_Ages_65-74_yrs,429939,240187,55.9
07/12/2023,WY,Male_Ages_50-64_yrs,55308,6742,12.2
07/12/2023,AK,Female_Ages_5-11_yrs,34737,1560,4.5
07/12/2023,AK,Male_Ages_5-11_yrs,36851,1705,4.6
07/12/2023,CA,Female_Ages_18-24_yrs,1792068,249859,13.9
07/12/2023,CA,Ages_50-64_yrs,7250961,2096236,28.9
07/12/2023,AS,Female_Ages_25-49_yrs,7559,,
07/12/2023,CO,Ages_65-74_yrs,522131,302684,58
07/12/2023,CO,Female_Ages_12-17_yrs,213553,30085,14.1
07/12/2023,CO,Sex_Female,2857388,753188,26.4
07/12/2023,FM,Ages_5-11_yrs,13679,2146,15.7
07/12/2023,HI,Ages_18-24_yrs,118874,12114,10.2
07/12/2023,GU,Female_Ages_50-64_yrs,13407,,
07/12/2023,HI,Male_Ages_12-17_yrs,48834,5780,11.8
07/12/2023,KS,Female_Ages_5-11_yrs,135005,5574,4.1
07/12/2023,MA,Female_Ages_12-17_yrs,234271,52775,22.5
07/12/2023,MA,Sex_Male,3345568,1004476,30
07/12/2023,KY,Ages_50-64_yrs,881263,144980,16.5
07/12/2023,MH,Female_Ages_25-39_yrs,8868,,
07/12/2023,MH,Male_Ages_25-39_yrs,9156,,
07/12/2023,MO,Female_Ages_25-39_yrs,609470,59684,9.8
07/12/2023,NH,Female_Ages_50-64_yrs,158366,47706,30.1
07/12/2023,MT,Female_Ages_25-49_yrs,159136,,
07/12/2023,NC,Female_Ages_75+_yrs,417226,182254,43.7
07/12/2023,MT,Ages_65-74_yrs,124631,,
07/12/2023,NH,Ages_50-64_yrs,311364,86943,27.9
07/12/2023,NY,Female_Ages_5-11_yrs,759137,35479,4.7
07/12/2023,NV,Ages_50-64_yrs,577543,107325,18.6
07/12/2023,NV,Female_Ages_25-49_yrs,523473,46885,9
07/12/2023,NY,Age_Unknown,,,
07/12/2023,NY,Male_Ages_<2yrs,229141,3495,1.5
07/12/2023,NY,Female_Ages_75+_yrs,868498,387158,44.6
07/12/2023,OK,Female_Ages_<2yrs,47638,204,0.4
07/12/2023,UT,Ages_40-49_yrs,389145,62626,16.1
07/12/2023,WY,Ages_5-11_yrs,53107,1045,2
07/12/2023,WI,Ages_75+_yrs,422495,281415,66.6
07/12/2023,TX,Ages_12-17_yrs,2505042,,
07/12/2023,PW,Ages_18-24_yrs,2340,,
07/12/2023,AR,Ages_<2yrs,73361,246,0.3
07/12/2023,AR,Male_Ages_65-74_yrs,141075,46509,33
07/12/2023,AS,Male_Ages_25-49_yrs,7305,,
07/12/2023,CT,Sex_Male,1739417,428139,24.6
07/12/2023,DC,Female_Ages_<2yrs,9131,289,3.2
07/12/2023,GU,Ages_25-49_yrs,51731,,
07/12/2023,FM,Female_Ages_40-49_yrs,6530,1457,22.3
07/12/2023,FM,Male_Ages_12-17_yrs,6278,1266,20.2
07/12/2023,GA,Female_Ages_2-4_yrs,196632,1490,0.8
07/12/2023,IN,Male_Ages_65-74_yrs,299086,101406,33.9
07/12/2023,KS,Male_Ages_25-49_yrs,462508,41999,9.1
07/12/2023,IN,Male_Ages_75+_yrs,181544,75322,41.5
07/12/2023,KS,Ages_40-49_yrs,333663,46122,13.8
07/12/2023,KY,Male_Ages_65-74_yrs,209655,76745,36.6
07/12/2023,IN,Ages_2-4_yrs,255646,338,0.1
07/12/2023,LA,Female_Ages_50-64_yrs,459897,51854,11.3
07/12/2023,KY,Male_Ages_12-17_yrs,174626,7351,4.2
07/12/2023,MA,Ages_65-74_yrs,673305,474331,70.4
07/12/2023,MI,Ages_25-49_yrs,3090317,374048,12.1
07/12/2023,ME,Male_Ages_40-49_yrs,77753,16045,20.6
07/12/2023,MI,Sex_Male,4918528,859759,17.5
07/12/2023,MP,Sex_Female,24331,2843,11.7
07/12/2023,MI,Ages_<2yrs,219873,5000,2.3
07/12/2023,MH,Male_Ages_<2yrs,1767,,
07/12/2023,MI,Ages_5-11_yrs,825413,38856,4.7
07/12/2023,MP,Ages_40-49_yrs,7257,748,10.3
07/12/2023,NM,Ages_25-39_yrs,419631,54704,13
07/12/2023,NH,Ages_<5yrs,63621,1619,2.5
07/12/2023,NY,Male_Ages_18-24_yrs,883374,60002,6.8
07/12/2023,OR,Male_Ages_25-49_yrs,727070,,
07/12/2023,NY,Ages_12-17_yrs,1347958,111331,8.3
07/12/2023,OH,Female_Ages_65-74_yrs,632609,285873,45.2
07/12/2023,RI,Male_Ages_5-11_yrs,39646,2930,7.4
07/12/2023,SC,Female_Ages_75+_yrs,211895,,
07/12/2023,SC,Male_Ages_25-39_yrs,492367,,
07/12/2023,PR,Ages_5-11_yrs,227919,3156,1.4
07/12/2023,WI,Ages_40-49_yrs,682558,129926,19
07/12/2023,VT,Ages_<2yrs,11137,829,7.4
07/12/2023,WA,Male_Ages_25-39_yrs,889354,153831,17.3
07/12/2023,WA,Male_Ages_65-74_yrs,348247,214473,61.6
07/12/2023,TN,Female_Ages_50-64_yrs,689738,100391,14.6
07/12/2023,UT,Male_Ages_18-24_yrs,184773,11705,6.3
07/12/2023,VA,Male_Ages_75+_yrs,230573,154371,67
07/12/2023,WV,Male_Ages_50-64_yrs,181276,22829,12.6
07/12/2023,WA,Male_Ages_5-11_yrs,336223,34702,10.3
07/12/2023,WI,Female_Ages_18-24_yrs,268200,34079,12.7
07/12/2023,PW,Male_Ages_75+_yrs,180,,
07/12/2023,AR,Sex_Female,1536188,190565,12.4
07/12/2023,AL,Ages_25-39_yrs,951374,29411,3.1
07/12/2023,AZ,Male_Ages_<2yrs,84349,365,0.4
07/12/2023,CA,Male_Ages_<2yrs,473789,12244,2.6
07/12/2023,FM,Male_Ages_50-64_yrs,5853,1420,24.3
07/12/2023,CT,Male_Ages_75+_yrs,111782,82134,73.5
07/12/2023,FL,Female_Ages_75+_yrs,1139456,377290,33.1
07/12/2023,DC,Female_Ages_25-39_yrs,119976,40964,34.1
07/12/2023,DE,Male_Ages_<5yrs,27536,,
07/12/2023,FL,Female_Ages_5-11_yrs,803250,13780,1.7
07/12/2023,FM,Ages_25-49_yrs,36573,6383,17.5
07/12/2023,IA,Female_Ages_50-64_yrs,302178,84314,27.9
07/12/2023,IA,Male_Ages_<5yrs,100071,1708,1.7
07/12/2023,ID,Female_Ages_<2yrs,21589,,
07/12/2023,IL,Ages_25-49_yrs,4195159,658675,15.7
07/12/2023,IL,Male_Ages_65-74_yrs,547812,288628,52.7
07/12/2023,KY,Ages_75+_yrs,302688,125239,41.4
07/12/2023,KY,Ages_40-49_yrs,551093,52520,9.5
07/12/2023,ME,Ages_5-11_yrs,95739,9715,10.1
07/12/2023,MH,Male_Ages_50-64_yrs,3783,,
07/12/2023,MO,Female_Ages_12-17_yrs,229179,13707,6
07/12/2023,MS,Ages_25-49_yrs,941334,29659,3.2
07/12/2023,MO,Male_Ages_5-11_yrs,273071,9248,3.4
07/12/2023,MO,Male_Ages_12-17_yrs,239693,13308,5.6
07/12/2023,MS,Ages_40-49_yrs,358519,15686,4.4
07/12/2023,MS,Male_Ages_18-24_yrs,144031,2198,1.5
07/12/2023,NM,Female_Ages_<5yrs,59296,1015,1.7
07/12/2023,NE,Female_Ages_75+_yrs,78192,41382,52.9
07/12/2023,OK,Male_Ages_40-49_yrs,232038,19154,8.3
07/12/2023,OH,Male_Ages_12-17_yrs,454137,29746,6.6
07/12/2023,PR,Ages_25-49_yrs,997701,56125,5.6
07/12/2023,SC,Female_Ages_18-24_yrs,226415,,
07/12/2023,SD,Male_Ages_5-11_yrs,43836,1968,4.5
07/12/2023,TN,Sex_Female,3496935,414988,11.9
07/12/2023,TN,Male_Ages_65+_yrs,506419,172516,34.1
07/12/2023,UT,Female_Ages_18-24_yrs,177306,16766,9.5
07/12/2023,WY,Ages_50-64_yrs,110155,15382,14
07/12/2023,VI,Male_Ages_65-74_yrs,5616,656,11.7
07/12/2023,WY,Male_Ages_40-49_yrs,34752,2416,7
07/12/2023,WI,Male_Ages_2-4_yrs,103406,2376,2.3
07/12/2023,PW,Ages_25-49_yrs,8228,,
07/12/2023,AK,Male_Ages_2-4_yrs,15880,53,0.3
07/12/2023,AL,Female_Ages_25-39_yrs,484288,16919,3.5
07/12/2023,CT,Female_Ages_25-49_yrs,552767,111296,20.1
07/12/2023,CA,Male_Ages_65+_yrs,2602393,1479679,56.9
07/12/2023,CA,Female_Ages_75+_yrs,1425787,782454,54.9
07/12/2023,FL,Sex_Unknown,,3925,
07/12/2023,IA,Female_Ages_25-39_yrs,292460,36789,12.6
07/12/2023,IA,Ages_18-24_yrs,313705,23279,7.4
07/12/2023,IA,Female_Ages_65+_yrs,304170,180364,59.3
07/12/2023,MA,Ages_50-64_yrs,1407767,518283,36.8
07/12/2023,MN,Ages_5-11_yrs,509922,49332,9.7
07/12/2023,MO,Sex_Female,3124766,528543,16.9
07/12/2023,MN,Male_Ages_65-74_yrs,255839,172650,67.5
07/12/2023,NE,Male_Ages_25-49_yrs,310702,34142,11
07/12/2023,ND,Ages_25-49_yrs,245839,,
07/12/2023,MS,Ages_75+_yrs,197738,49446,25
07/12/2023,ND,Female_Ages_25-39_yrs,76313,,
07/12/2023,MT,Male_Ages_25-39_yrs,106570,,
07/12/2023,MT,Male_Ages_75+_yrs,37056,,
07/12/2023,NM,Female_Ages_65-74_yrs,119057,68760,57.8
07/12/2023,ND,Male_Ages_25-49_yrs,131295,,
07/12/2023,NJ,Female_Ages_25-49_yrs,1436301,,
07/12/2023,NE,Ages_25-39_yrs,385342,42023,10.9
07/12/2023,OH,Male_Ages_18-24_yrs,540206,25777,4.8
07/12/2023,OH,Male_Ages_75+_yrs,345441,178004,51.5
07/12/2023,OR,Male_Ages_50-64_yrs,383693,,
07/12/2023,NJ,Male_Ages_<2yrs,103025,,
07/12/2023,NY,Ages_40-49_yrs,2355707,354033,15
07/12/2023,NY,Female_Ages_18-24_yrs,879170,91751,10.4
07/12/2023,RI,Female_Ages_25-49_yrs,168182,37750,22.4
07/12/2023,SD,Female_Ages_2-4_yrs,17959,62,0.3
07/12/2023,OR,Ages_12-17_yrs,296594,,
07/12/2023,SD,Age_Unknown,,,
07/12/2023,PA,Female_Ages_25-49_yrs,1984855,291224,14.7
07/12/2023,PR,Sex_Unknown,,626,
07/12/2023,VA,Ages_75+_yrs,556615,345934,62.1
07/12/2023,SC,Male_Ages_<2yrs,58012,,
07/12/2023,SD,Female_Ages_12-17_yrs,34401,3125,9.1
07/12/2023,WA,Female_Ages_50-64_yrs,717430,256246,35.7
07/12/2023,VT,Female_Ages_50-64_yrs,69738,29543,42.4
07/12/2023,WV,Sex_Female,904377,118345,13.1
07/12/2023,VA,Male_Ages_25-49_yrs,1428089,200415,14
07/12/2023,WV,Ages_65-74_yrs,217323,68521,31.5
07/12/2023,WA,Male_Ages_75+_yrs,204030,156349,76.6
07/12/2023,WY,Male_Ages_<5yrs,18104,14,0.1
07/12/2023,TX,Ages_75+_yrs,1489201,,
07/12/2023,TX,Male_Ages_50-64_yrs,2435098,,
07/12/2023,TX,Female_Ages_5-11_yrs,1422615,,
07/12/2023,TX,Ages_<2yrs,761594,,
07/12/2023,AL,Male_Ages_25-49_yrs,755907,24602,3.3
07/12/2023,AL,Female_Ages_<2yrs,56400,152,0.3
07/12/2023,CO,Ages_<2yrs,129428,4623,3.6
07/12/2023,CA,Ages_25-49_yrs,13850471,2373681,17.1
07/12/2023,CO,Ages_50-64_yrs,1053928,319609,30.3
07/12/2023,HI,Male_Ages_65-74_yrs,73178,44235,60.4
07/12/2023,GA,Male_Ages_65+_yrs,661651,226328,34.2
07/12/2023,HI,Ages_2-4_yrs,51702,899,1.7
07/12/2023,HI,Female_Ages_18-24_yrs,54378,7033,12.9
07/12/2023,HI,Male_Ages_2-4_yrs,26626,453,1.7
07/12/2023,ID,Female_Ages_65-74_yrs,89876,,
07/12/2023,IA,Ages_5-11_yrs,283153,12811,4.5
07/12/2023,KY,Male_Ages_25-49_yrs,713132,48442,6.8
07/12/2023,ME,Ages_12-17_yrs,89566,14292,16
07/12/2023,MO,Ages_75+_yrs,451872,204931,45.4
07/12/2023,NE,Ages_<5yrs,130880,2177,1.7
07/12/2023,MO,Female_Ages_<5yrs,179498,2687,1.5
07/12/2023,NH,Male_Ages_18-24_yrs,63111,4935,7.8
07/12/2023,ND,Ages_<5yrs,54101,,
07/12/2023,NM,Male_Ages_25-39_yrs,215824,22897,10.6
07/12/2023,NC,Ages_65-74_yrs,1046508,421113,40.2
07/12/2023,NH,Female_Ages_65-74_yrs,79028,49260,62.3
07/12/2023,PA,Female_Ages_<5yrs,340835,7890,2.3
07/12/2023,PA,Male_Ages_18-24_yrs,578859,35949,6.2
07/12/2023,PA,Male_Ages_5-11_yrs,523149,28182,5.4
07/12/2023,SC,Female_Ages_2-4_yrs,87755,,
07/12/2023,OR,Ages_25-49_yrs,1434874,,
07/12/2023,TN,Ages_5-11_yrs,585001,10682,1.8
07/12/2023,SD,Ages_18-24_yrs,82396,5869,7.1
07/12/2023,SD,Ages_40-49_yrs,95606,14700,15.4
07/12/2023,SD,Female_Ages_75+_yrs,36548,20887,57.1
07/12/2023,SD,Ages_50-64_yrs,165722,37425,22.6
07/12/2023,UT,Female_Ages_65+_yrs,195339,97281,49.8
07/12/2023,VA,Sex_Female,4335262,1063096,24.5
07/12/2023,RI,Male_Ages_<2yrs,10927,343,3.1
07/12/2023,VI,Male_Ages_75+_yrs,3602,611,17
07/12/2023,SD,Female_Ages_25-49_yrs,128604,17852,13.9
07/12/2023,WY,Male_Ages_<2yrs,6782,,
07/12/2023,UT,Ages_<5yrs,247803,3998,1.6
07/12/2023,VA,Female_Ages_<5yrs,247014,5923,2.4
07/12/2023,WV,Ages_75+_yrs,149688,53157,35.5
07/12/2023,WI,Male_Ages_<2yrs,65295,1840,2.8
07/12/2023,PW,Male_Ages_50-64_yrs,1740,,
07/12/2023,AK,Female_Ages_25-49_yrs,121096,15552,12.8
07/12/2023,AR,Male_Ages_40-49_yrs,177807,11933,6.7
07/12/2023,AR,Male_Ages_5-11_yrs,139371,2401,1.7
07/12/2023,DE,Female_Ages_2-4_yrs,16776,,
07/12/2023,DC,Ages_5-11_yrs,50627,7731,15.3
07/12/2023,CO,Ages_2-4_yrs,202773,5503,2.7
07/12/2023,DC,Ages_<2yrs,18764,565,3
07/12/2023,DC,Female_Ages_<5yrs,22276,550,2.5
07/12/2023,FL,Male_Ages_65-74_yrs,1136559,367451,32.3
07/12/2023,DC,Male_Ages_40-49_yrs,41654,18241,43.8
07/12/2023,FM,Female_Ages_5-11_yrs,6737,1095,16.3
07/12/2023,FL,Ages_65+_yrs,4497337,1508274,33.5
07/12/2023,FL,Female_Ages_<2yrs,218060,624,0.3
07/12/2023,GU,Ages_<5yrs,15728,,
07/12/2023,HI,Ages_65-74_yrs,152092,92403,60.8
07/12/2023,GA,Female_Ages_65-74_yrs,505050,162571,32.2
07/12/2023,IA,Ages_12-17_yrs,248052,21738,8.8
07/12/2023,IN,Ages_12-17_yrs,540794,25301,4.7
07/12/2023,IL,Male_Ages_5-11_yrs,555249,35582,6.4
07/12/2023,KS,Ages_75+_yrs,203251,102312,50.3
07/12/2023,LA,Ages_18-24_yrs,419043,10297,2.5
07/12/2023,LA,Ages_25-39_yrs,973352,35800,3.7
07/12/2023,MA,Male_Ages_<5yrs,182950,7496,4.1
07/12/2023,MI,Ages_75+_yrs,727821,383813,52.7
07/12/2023,MH,Male_Ages_75+_yrs,442,,
07/12/2023,MA,Male_Ages_<2yrs,72560,2229,3.1
07/12/2023,MS,Ages_18-24_yrs,283421,5563,2
07/12/2023,ND,Male_Ages_75+_yrs,21979,,
07/12/2023,MT,Male_Ages_18-24_yrs,51653,,
07/12/2023,NJ,Female_Ages_25-39_yrs,856847,,
07/12/2023,NH,Sex_Female,685918,188519,27.5
07/12/2023,NM,Female_Ages_18-24_yrs,94347,10516,11.1
07/12/2023,NJ,Male_Ages_75+_yrs,254744,,
07/12/2023,NY,Male_Ages_50-64_yrs,1862305,392095,21.1
07/12/2023,OK,Ages_50-64_yrs,716836,117842,16.4
